#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GUCA1B	KLHL7	9606.ENSP00000230361	9606.ENSP00000343273	0	0	0	0	0	0	0	0.682	0.682
GUCA1B	LRAT	9606.ENSP00000230361	9606.ENSP00000337224	0	0	0	0	0	0	0	0.685	0.685
GUCA1B	SNRNP200	9606.ENSP00000230361	9606.ENSP00000317123	0	0	0	0	0.049	0.045	0	0.682	0.685
GUCA1B	SEMA4A	9606.ENSP00000230361	9606.ENSP00000357265	0	0	0	0	0	0	0	0.686	0.686
GUCA1B	EYS	9606.ENSP00000230361	9606.ENSP00000359655	0	0	0	0	0	0.109	0	0.684	0.706
GUCA1B	TOPORS	9606.ENSP00000230361	9606.ENSP00000353735	0	0	0	0	0	0.045	0	0.708	0.709
GUCA1B	NR2E3	9606.ENSP00000230361	9606.ENSP00000482504	0	0	0	0	0.103	0.045	0	0.689	0.710
GUCA1B	NRL	9606.ENSP00000230361	9606.ENSP00000454062	0	0	0	0	0.058	0	0	0.710	0.715
GUCA1B	CERKL	9606.ENSP00000230361	9606.ENSP00000341159	0	0	0	0	0	0.045	0	0.715	0.716
GUCA1B	IMPDH1	9606.ENSP00000230361	9606.ENSP00000345096	0	0	0	0	0	0	0	0.727	0.727
GUCA1B	ROM1	9606.ENSP00000230361	9606.ENSP00000278833	0	0	0	0	0.166	0	0	0.696	0.736
GUCA1B	RPE65	9606.ENSP00000230361	9606.ENSP00000262340	0	0	0	0	0.086	0	0	0.725	0.737
GUCA1B	RP9	9606.ENSP00000230361	9606.ENSP00000297157	0	0	0	0	0	0	0	0.745	0.745
GUCA1B	ZNF513	9606.ENSP00000230361	9606.ENSP00000318373	0	0	0	0	0.060	0.095	0	0.730	0.750
GUCA1B	RHO	9606.ENSP00000230361	9606.ENSP00000296271	0	0	0	0	0.240	0	0	0.686	0.751
GUCA1B	PCARE	9606.ENSP00000230361	9606.ENSP00000332809	0	0	0	0	0.200	0	0	0.727	0.772
GUCA1B	RDH12	9606.ENSP00000230361	9606.ENSP00000449079	0	0	0	0	0.074	0.057	0	0.760	0.772
GUCA1B	PDE6G	9606.ENSP00000230361	9606.ENSP00000328412	0	0	0	0	0.141	0	0	0.751	0.777
GUCA1B	FSCN2	9606.ENSP00000230361	9606.ENSP00000334665	0	0	0	0	0.059	0	0	0.786	0.790
GUCA1B	PDE6A	9606.ENSP00000230361	9606.ENSP00000255266	0	0	0	0	0.121	0	0	0.772	0.791
GUCA1B	MERTK	9606.ENSP00000230361	9606.ENSP00000295408	0	0	0	0	0	0.099	0	0.811	0.823
GUCA1B	PDE6B	9606.ENSP00000230361	9606.ENSP00000420295	0	0	0	0	0.121	0	0	0.829	0.843
GUCA1B	CNGB1	9606.ENSP00000230361	9606.ENSP00000251102	0	0	0	0	0.067	0	0.500	0.735	0.865
GUCA1B	CNGA1	9606.ENSP00000230361	9606.ENSP00000384264	0	0	0	0	0.115	0	0.500	0.757	0.883
GUCA1B	PRCD	9606.ENSP00000230361	9606.ENSP00000467661	0	0	0	0	0.049	0	0	0.884	0.884
GUCA1B	GUCY2D	9606.ENSP00000230361	9606.ENSP00000254854	0	0	0	0	0.117	0.069	0.900	0.967	0.996
GUCY2D	IMPG2	9606.ENSP00000254854	9606.ENSP00000193391	0	0	0	0	0.090	0	0	0.431	0.460
GUCY2D	CRX	9606.ENSP00000254854	9606.ENSP00000221996	0	0	0	0	0.102	0	0	0.875	0.882
GUCY2D	TULP1	9606.ENSP00000254854	9606.ENSP00000229771	0	0	0	0	0.100	0	0	0.861	0.869
GUCY2D	GUCA1B	9606.ENSP00000254854	9606.ENSP00000230361	0	0	0	0	0.117	0.069	0.900	0.967	0.996
GUCY2D	CNGB1	9606.ENSP00000254854	9606.ENSP00000251102	0	0	0	0	0.062	0.094	0	0.758	0.776
GUCY2D	RP9	9606.ENSP00000254854	9606.ENSP00000297157	0	0	0	0	0	0	0	0.411	0.410
GUCY2D	IFT140	9606.ENSP00000254854	9606.ENSP00000406012	0	0	0	0	0	0	0	0.432	0.432
GUCY2D	RLBP1	9606.ENSP00000254854	9606.ENSP00000268125	0	0	0	0	0.060	0	0	0.431	0.442
GUCY2D	FAM161A	9606.ENSP00000254854	9606.ENSP00000385158	0	0	0	0	0	0	0	0.447	0.447
GUCY2D	FSCN2	9606.ENSP00000254854	9606.ENSP00000334665	0	0	0	0	0.061	0	0	0.454	0.466
GUCY2D	SAG	9606.ENSP00000254854	9606.ENSP00000386444	0	0	0	0	0.124	0	0	0.441	0.489
GUCY2D	BEST1	9606.ENSP00000254854	9606.ENSP00000399709	0	0	0	0	0	0	0	0.507	0.507
GUCY2D	NRL	9606.ENSP00000254854	9606.ENSP00000454062	0	0	0	0	0.049	0	0	0.504	0.508
GUCY2D	ROM1	9606.ENSP00000254854	9606.ENSP00000278833	0	0	0	0	0.111	0	0	0.483	0.521
GUCY2D	RP1L1	9606.ENSP00000254854	9606.ENSP00000371923	0	0	0	0	0.049	0	0	0.518	0.522
GUCY2D	PCARE	9606.ENSP00000254854	9606.ENSP00000332809	0	0	0	0	0.123	0	0	0.478	0.522
GUCY2D	EYS	9606.ENSP00000254854	9606.ENSP00000359655	0	0	0	0	0	0.050	0	0.530	0.535
GUCY2D	NR2E3	9606.ENSP00000254854	9606.ENSP00000482504	0	0	0	0	0.146	0	0	0.479	0.536
GUCY2D	USH2A	9606.ENSP00000254854	9606.ENSP00000305941	0	0	0	0	0.048	0.045	0	0.570	0.574
GUCY2D	C8orf37	9606.ENSP00000254854	9606.ENSP00000286688	0	0	0	0	0	0	0	0.576	0.576
GUCY2D	PROM1	9606.ENSP00000254854	9606.ENSP00000426809	0	0	0	0	0.058	0	0	0.584	0.591
GUCY2D	CERKL	9606.ENSP00000254854	9606.ENSP00000341159	0	0	0	0	0.067	0	0	0.590	0.601
GUCY2D	RHO	9606.ENSP00000254854	9606.ENSP00000296271	0	0	0	0	0.099	0	0	0.601	0.625
GUCY2D	CNGA1	9606.ENSP00000254854	9606.ENSP00000384264	0	0	0	0	0.074	0.094	0	0.601	0.636
GUCY2D	CACNA1F	9606.ENSP00000254854	9606.ENSP00000365441	0	0	0	0	0.118	0	0	0.621	0.652
GUCY2D	IMPDH1	9606.ENSP00000254854	9606.ENSP00000345096	0	0	0	0	0	0	0	0.663	0.663
GUCY2D	MERTK	9606.ENSP00000254854	9606.ENSP00000295408	0	0	0	0	0	0.061	0	0.705	0.711
GUCY2D	RPGR	9606.ENSP00000254854	9606.ENSP00000495537	0	0	0	0	0	0	0	0.720	0.720
GUCY2D	SPATA7	9606.ENSP00000254854	9606.ENSP00000377176	0	0	0	0	0	0	0	0.721	0.721
GUCY2D	SEMA4A	9606.ENSP00000254854	9606.ENSP00000357265	0	0	0	0	0.062	0.091	0	0.705	0.726
GUCY2D	RAX2	9606.ENSP00000254854	9606.ENSP00000450456	0	0	0	0	0	0	0	0.774	0.774
GUCY2D	CEP290	9606.ENSP00000254854	9606.ENSP00000448012	0	0	0	0	0	0.045	0	0.773	0.774
GUCY2D	RDH12	9606.ENSP00000254854	9606.ENSP00000449079	0	0	0	0	0.073	0	0	0.774	0.781
GUCY2D	LRAT	9606.ENSP00000254854	9606.ENSP00000337224	0	0	0	0	0	0	0	0.823	0.823
GUCY2D	PITPNM3	9606.ENSP00000254854	9606.ENSP00000262483	0	0	0	0	0.079	0	0	0.817	0.824
GUCY2D	ABCA4	9606.ENSP00000254854	9606.ENSP00000359245	0	0	0	0	0.088	0	0	0.819	0.828
GUCY2D	PDE6G	9606.ENSP00000254854	9606.ENSP00000328412	0	0	0	0	0.109	0	0.650	0.520	0.837
GUCY2D	LCA5	9606.ENSP00000254854	9606.ENSP00000376686	0	0	0	0	0	0	0	0.868	0.868
GUCY2D	RPE65	9606.ENSP00000254854	9606.ENSP00000262340	0	0	0	0	0.054	0	0	0.881	0.883
GUCY2D	PDE6A	9606.ENSP00000254854	9606.ENSP00000255266	0	0	0	0	0.100	0.126	0.691	0.604	0.891
GUCY2D	PDE6B	9606.ENSP00000254854	9606.ENSP00000420295	0	0	0	0	0.086	0.126	0.691	0.712	0.919
GUCY2D	RD3	9606.ENSP00000254854	9606.ENSP00000355969	0	0	0	0	0.047	0.299	0	0.902	0.929
GUCY2D	RPGRIP1	9606.ENSP00000254854	9606.ENSP00000382895	0	0	0	0	0.122	0	0	0.940	0.945
HGSNAT	SUMF1	9606.ENSP00000368965	9606.ENSP00000272902	0	0	0	0	0.125	0	0	0.418	0.469
HGSNAT	CLN3	9606.ENSP00000368965	9606.ENSP00000454229	0	0	0	0	0.060	0	0	0.435	0.446
HK1	HKDC1	9606.ENSP00000494664	9606.ENSP00000346643	0	0	0.053	0.975	0	0.739	0.900	0.049	0.973
HKDC1	HK1	9606.ENSP00000346643	9606.ENSP00000494664	0	0	0.053	0.975	0	0.739	0.900	0.049	0.973
IDH3B	IMPG2	9606.ENSP00000482773	9606.ENSP00000193391	0	0	0	0	0	0	0	0.733	0.733
IDH3B	CRX	9606.ENSP00000482773	9606.ENSP00000221996	0	0	0	0	0	0	0	0.525	0.525
IDH3B	TULP1	9606.ENSP00000482773	9606.ENSP00000229771	0	0	0	0	0	0	0	0.693	0.693
IDH3B	GUCA1B	9606.ENSP00000482773	9606.ENSP00000230361	0	0	0	0	0	0.071	0	0.650	0.661
IDH3B	CNGB1	9606.ENSP00000482773	9606.ENSP00000251102	0	0	0	0	0	0	0	0.697	0.697
IDH3B	PDE6A	9606.ENSP00000482773	9606.ENSP00000255266	0	0	0	0	0	0	0	0.703	0.703
IDH3B	RPE65	9606.ENSP00000482773	9606.ENSP00000262340	0	0	0	0	0	0	0	0.630	0.630
IDH3B	ROM1	9606.ENSP00000482773	9606.ENSP00000278833	0	0	0	0	0	0	0	0.553	0.553
IDH3B	C8orf37	9606.ENSP00000482773	9606.ENSP00000286688	0	0	0	0	0	0	0	0.447	0.447
IDH3B	MERTK	9606.ENSP00000482773	9606.ENSP00000295408	0	0	0	0	0	0	0	0.593	0.593
IDH3B	RP9	9606.ENSP00000482773	9606.ENSP00000297157	0	0	0	0	0.049	0	0	0.691	0.693
IDH3B	CA4	9606.ENSP00000482773	9606.ENSP00000300900	0	0	0	0	0.074	0	0	0.557	0.572
IDH3B	SNRNP200	9606.ENSP00000482773	9606.ENSP00000317123	0	0	0	0	0.067	0	0	0.657	0.666
IDH3B	ZNF513	9606.ENSP00000482773	9606.ENSP00000318373	0	0	0	0	0.042	0.043	0	0.748	0.749
IDH3B	PDE6G	9606.ENSP00000482773	9606.ENSP00000328412	0	0	0	0	0	0	0	0.725	0.725
IDH3B	CLRN1	9606.ENSP00000482773	9606.ENSP00000329158	0	0	0	0	0	0	0	0.446	0.446
IDH3B	PCARE	9606.ENSP00000482773	9606.ENSP00000332809	0	0	0	0	0	0	0	0.719	0.719
IDH3B	FSCN2	9606.ENSP00000482773	9606.ENSP00000334665	0	0	0	0	0	0	0	0.708	0.708
IDH3B	CERKL	9606.ENSP00000482773	9606.ENSP00000341159	0.045	0	0	0	0	0	0.120	0.726	0.749
IDH3B	KLHL7	9606.ENSP00000482773	9606.ENSP00000343273	0	0	0	0	0.042	0	0	0.638	0.638
IDH3B	IMPDH1	9606.ENSP00000482773	9606.ENSP00000345096	0.056	0	0	0	0.146	0	0	0.696	0.733
IDH3B	DHDDS	9606.ENSP00000482773	9606.ENSP00000353104	0	0	0	0	0.042	0	0	0.448	0.449
IDH3B	TOPORS	9606.ENSP00000482773	9606.ENSP00000353735	0	0	0	0	0	0.071	0	0.665	0.675
IDH3B	SEMA4A	9606.ENSP00000482773	9606.ENSP00000357265	0	0	0	0	0	0	0	0.640	0.640
IDH3B	ABCA4	9606.ENSP00000482773	9606.ENSP00000359245	0	0	0	0	0	0	0	0.617	0.617
IDH3B	EYS	9606.ENSP00000482773	9606.ENSP00000359655	0	0	0	0	0	0.046	0	0.717	0.719
IDH3B	SPATA7	9606.ENSP00000482773	9606.ENSP00000377176	0	0	0	0	0	0	0	0.588	0.588
IDH3B	CNGA1	9606.ENSP00000482773	9606.ENSP00000384264	0	0	0	0	0	0	0	0.691	0.691
IDH3B	FAM161A	9606.ENSP00000482773	9606.ENSP00000385158	0	0	0	0	0	0	0	0.473	0.473
IDH3B	BEST1	9606.ENSP00000482773	9606.ENSP00000399709	0	0	0	0	0	0	0	0.612	0.612
IDH3B	PDE6B	9606.ENSP00000482773	9606.ENSP00000420295	0	0	0	0	0	0	0	0.555	0.555
IDH3B	PROM1	9606.ENSP00000482773	9606.ENSP00000426809	0	0	0	0	0	0	0	0.490	0.489
IDH3B	RDH12	9606.ENSP00000482773	9606.ENSP00000449079	0	0	0	0	0	0.057	0	0.682	0.687
IDH3B	NRL	9606.ENSP00000482773	9606.ENSP00000454062	0	0	0	0	0	0	0	0.615	0.615
IDH3B	PRCD	9606.ENSP00000482773	9606.ENSP00000467661	0	0	0	0	0	0	0	0.781	0.781
IDH3B	TTC8	9606.ENSP00000482773	9606.ENSP00000482306	0.042	0	0	0	0	0.071	0	0.654	0.665
IDH3B	NR2E3	9606.ENSP00000482773	9606.ENSP00000482504	0	0	0	0	0	0	0	0.635	0.635
IDH3B	RPGR	9606.ENSP00000482773	9606.ENSP00000495537	0	0	0	0	0	0	0	0.592	0.592
IFT140	TULP1	9606.ENSP00000406012	9606.ENSP00000229771	0	0	0	0	0	0	0	0.490	0.490
IFT140	IFT43	9606.ENSP00000406012	9606.ENSP00000238628	0	0	0	0	0.049	0.955	0.900	0.996	0.999
IFT140	BBS2	9606.ENSP00000406012	9606.ENSP00000245157	0	0	0	0	0.121	0	0	0.604	0.637
IFT140	GUCY2D	9606.ENSP00000406012	9606.ENSP00000254854	0	0	0	0	0	0	0	0.432	0.432
IFT140	IFT172	9606.ENSP00000406012	9606.ENSP00000260570	0	0	0	0	0.164	0.095	0.540	0.841	0.937
IFT140	ARL3	9606.ENSP00000406012	9606.ENSP00000260746	0	0	0	0	0.099	0	0	0.460	0.493
IFT140	C8orf37	9606.ENSP00000406012	9606.ENSP00000286688	0	0	0	0	0	0	0	0.488	0.488
IFT140	USH2A	9606.ENSP00000406012	9606.ENSP00000305941	0	0	0	0	0	0	0	0.520	0.520
IFT140	BBS1	9606.ENSP00000406012	9606.ENSP00000317469	0	0	0	0	0.253	0	0	0.652	0.729
IFT140	OFD1	9606.ENSP00000406012	9606.ENSP00000344314	0	0	0	0	0.049	0	0	0.477	0.481
IFT140	IMPDH1	9606.ENSP00000406012	9606.ENSP00000345096	0	0	0	0	0.063	0	0	0.400	0.413
IFT140	KIF3B	9606.ENSP00000406012	9606.ENSP00000364864	0	0	0	0	0.049	0.091	0	0.547	0.574
IFT140	CACNA1F	9606.ENSP00000406012	9606.ENSP00000365441	0	0	0	0	0.044	0.329	0	0.197	0.439
IFT140	LCA5	9606.ENSP00000406012	9606.ENSP00000376686	0	0	0	0	0.048	0	0	0.453	0.457
IFT140	SPATA7	9606.ENSP00000406012	9606.ENSP00000377176	0	0	0	0	0.093	0	0	0.544	0.569
IFT140	CCDC51	9606.ENSP00000406012	9606.ENSP00000379047	0	0	0	0	0	0	0	0.424	0.424
IFT140	WDR19	9606.ENSP00000406012	9606.ENSP00000382717	0	0	0	0	0.083	0.997	0.900	0.997	0.999
IFT140	RPGRIP1	9606.ENSP00000406012	9606.ENSP00000382895	0	0	0	0	0	0	0	0.518	0.518
IFT140	CC2D2A	9606.ENSP00000406012	9606.ENSP00000403465	0	0	0	0	0.101	0	0	0.571	0.598
IFT140	RPGR	9606.ENSP00000406012	9606.ENSP00000495537	0	0	0	0	0	0	0	0.418	0.418
IFT140	TTC8	9606.ENSP00000406012	9606.ENSP00000482306	0	0	0	0	0.049	0	0	0.415	0.420
IFT140	RDH12	9606.ENSP00000406012	9606.ENSP00000449079	0	0	0	0	0	0	0	0.453	0.453
IFT140	CEP290	9606.ENSP00000406012	9606.ENSP00000448012	0	0	0	0	0.089	0	0	0.708	0.723
IFT172	IFT43	9606.ENSP00000260570	9606.ENSP00000238628	0	0	0	0	0.057	0	0.540	0.697	0.857
IFT172	BBS2	9606.ENSP00000260570	9606.ENSP00000245157	0	0	0	0	0.198	0	0	0.651	0.708
IFT172	ARL3	9606.ENSP00000260570	9606.ENSP00000260746	0	0	0	0	0.056	0	0	0.422	0.431
IFT172	ZNF513	9606.ENSP00000260570	9606.ENSP00000318373	0	0	0	0	0	0	0	0.464	0.464
IFT172	TMEM216	9606.ENSP00000260570	9606.ENSP00000334844	0	0	0	0	0	0	0	0.474	0.474
IFT172	RPGR	9606.ENSP00000260570	9606.ENSP00000495537	0	0	0	0	0	0	0	0.532	0.532
IFT172	CC2D2A	9606.ENSP00000260570	9606.ENSP00000403465	0	0	0	0	0.098	0	0	0.586	0.610
IFT172	TTC8	9606.ENSP00000260570	9606.ENSP00000482306	0	0	0	0	0.082	0.164	0	0.544	0.619
IFT172	CEP290	9606.ENSP00000260570	9606.ENSP00000448012	0	0	0	0	0.055	0	0	0.641	0.646
IFT172	C8orf37	9606.ENSP00000260570	9606.ENSP00000286688	0	0	0	0	0.067	0	0	0.643	0.652
IFT172	KIF3B	9606.ENSP00000260570	9606.ENSP00000364864	0	0	0	0	0.047	0	0	0.665	0.667
IFT172	BBS1	9606.ENSP00000260570	9606.ENSP00000317469	0	0	0	0	0.451	0	0	0.675	0.814
IFT172	OFD1	9606.ENSP00000260570	9606.ENSP00000344314	0	0	0	0	0.045	0	0	0.859	0.860
IFT172	WDR19	9606.ENSP00000260570	9606.ENSP00000382717	0	0	0	0	0.192	0	0.540	0.840	0.935
IFT172	IFT140	9606.ENSP00000260570	9606.ENSP00000406012	0	0	0	0	0.164	0.095	0.540	0.841	0.937
IFT43	BBS2	9606.ENSP00000238628	9606.ENSP00000245157	0	0	0	0	0.107	0	0	0.429	0.468
IFT43	KIF3B	9606.ENSP00000238628	9606.ENSP00000364864	0	0	0	0	0.043	0	0	0.482	0.483
IFT43	CEP290	9606.ENSP00000238628	9606.ENSP00000448012	0	0	0	0	0.042	0	0	0.517	0.518
IFT43	BBS1	9606.ENSP00000238628	9606.ENSP00000317469	0	0	0	0	0.056	0.215	0	0.537	0.627
IFT43	IFT172	9606.ENSP00000238628	9606.ENSP00000260570	0	0	0	0	0.057	0	0.540	0.697	0.857
IFT43	WDR19	9606.ENSP00000238628	9606.ENSP00000382717	0	0	0	0	0.088	0.959	0.900	0.996	0.999
IFT43	IFT140	9606.ENSP00000238628	9606.ENSP00000406012	0	0	0	0	0.049	0.955	0.900	0.996	0.999
IMPDH1	IMPG2	9606.ENSP00000345096	9606.ENSP00000193391	0	0	0	0	0	0	0	0.680	0.680
IMPDH1	CRX	9606.ENSP00000345096	9606.ENSP00000221996	0	0	0	0	0	0	0	0.826	0.826
IMPDH1	TULP1	9606.ENSP00000345096	9606.ENSP00000229771	0	0	0	0	0.054	0	0	0.828	0.830
IMPDH1	GUCA1B	9606.ENSP00000345096	9606.ENSP00000230361	0	0	0	0	0	0	0	0.727	0.727
IMPDH1	CNGB1	9606.ENSP00000345096	9606.ENSP00000251102	0	0	0	0	0.051	0	0	0.641	0.644
IMPDH1	GUCY2D	9606.ENSP00000345096	9606.ENSP00000254854	0	0	0	0	0	0	0	0.663	0.663
IMPDH1	PDE6A	9606.ENSP00000345096	9606.ENSP00000255266	0	0	0	0	0.055	0.107	0	0.674	0.701
IMPDH1	RPE65	9606.ENSP00000345096	9606.ENSP00000262340	0	0	0	0	0.053	0	0	0.816	0.818
IMPDH1	ROM1	9606.ENSP00000345096	9606.ENSP00000278833	0	0	0	0	0.063	0	0	0.697	0.703
IMPDH1	C8orf37	9606.ENSP00000345096	9606.ENSP00000286688	0	0	0	0	0	0	0	0.435	0.435
IMPDH1	MERTK	9606.ENSP00000345096	9606.ENSP00000295408	0	0	0	0	0	0.045	0	0.645	0.646
IMPDH1	RHO	9606.ENSP00000345096	9606.ENSP00000296271	0	0	0	0	0	0	0	0.690	0.690
IMPDH1	RP9	9606.ENSP00000345096	9606.ENSP00000297157	0	0	0	0	0	0	0	0.809	0.809
IMPDH1	CA4	9606.ENSP00000345096	9606.ENSP00000300900	0	0	0	0	0.063	0	0	0.667	0.674
IMPDH1	USH2A	9606.ENSP00000345096	9606.ENSP00000305941	0	0	0	0	0	0	0	0.419	0.418
IMPDH1	SNRNP200	9606.ENSP00000345096	9606.ENSP00000317123	0	0	0	0	0.069	0	0	0.708	0.716
IMPDH1	ZNF513	9606.ENSP00000345096	9606.ENSP00000318373	0	0	0	0	0.062	0.045	0	0.679	0.687
IMPDH1	PDE6G	9606.ENSP00000345096	9606.ENSP00000328412	0	0	0	0	0.044	0	0	0.642	0.643
IMPDH1	CLRN1	9606.ENSP00000345096	9606.ENSP00000329158	0	0	0	0	0	0	0	0.419	0.418
IMPDH1	PCARE	9606.ENSP00000345096	9606.ENSP00000332809	0	0	0	0	0	0	0	0.701	0.701
IMPDH1	FSCN2	9606.ENSP00000345096	9606.ENSP00000334665	0	0	0	0	0.063	0	0	0.799	0.803
IMPDH1	LRAT	9606.ENSP00000345096	9606.ENSP00000337224	0	0	0	0	0	0	0	0.808	0.808
IMPDH1	CERKL	9606.ENSP00000345096	9606.ENSP00000341159	0	0	0	0	0	0	0	0.732	0.732
IMPDH1	KLHL7	9606.ENSP00000345096	9606.ENSP00000343273	0	0	0	0	0	0	0	0.720	0.720
IMPDH1	IFT140	9606.ENSP00000345096	9606.ENSP00000406012	0	0	0	0	0.063	0	0	0.400	0.413
IMPDH1	PROM1	9606.ENSP00000345096	9606.ENSP00000426809	0	0	0	0	0	0	0	0.465	0.465
IMPDH1	FAM161A	9606.ENSP00000345096	9606.ENSP00000385158	0.054	0	0	0	0.080	0.091	0	0.489	0.542
IMPDH1	TTC8	9606.ENSP00000345096	9606.ENSP00000482306	0	0	0	0	0	0	0.104	0.594	0.621
IMPDH1	PDE6B	9606.ENSP00000345096	9606.ENSP00000420295	0	0	0	0	0.055	0.107	0	0.601	0.634
IMPDH1	CNGA1	9606.ENSP00000345096	9606.ENSP00000384264	0	0	0	0	0	0	0	0.654	0.654
IMPDH1	SEMA4A	9606.ENSP00000345096	9606.ENSP00000357265	0	0	0	0	0.053	0	0	0.652	0.656
IMPDH1	ABCA4	9606.ENSP00000345096	9606.ENSP00000359245	0	0	0	0	0	0	0	0.668	0.668
IMPDH1	BEST1	9606.ENSP00000345096	9606.ENSP00000399709	0	0	0	0	0.042	0	0	0.668	0.668
IMPDH1	PRCD	9606.ENSP00000345096	9606.ENSP00000467661	0	0	0	0	0	0	0	0.676	0.676
IMPDH1	NR2E3	9606.ENSP00000345096	9606.ENSP00000482504	0	0	0	0	0	0	0	0.708	0.708
IMPDH1	EYS	9606.ENSP00000345096	9606.ENSP00000359655	0	0	0	0	0	0.045	0	0.718	0.719
IMPDH1	NRL	9606.ENSP00000345096	9606.ENSP00000454062	0	0	0	0	0	0	0	0.720	0.720
IMPDH1	CEP290	9606.ENSP00000345096	9606.ENSP00000448012	0	0	0	0	0	0	0	0.731	0.731
IMPDH1	IDH3B	9606.ENSP00000345096	9606.ENSP00000482773	0.056	0	0	0	0.146	0	0	0.696	0.733
IMPDH1	RPGR	9606.ENSP00000345096	9606.ENSP00000495537	0	0	0	0	0.063	0	0	0.733	0.739
IMPDH1	RPGRIP1	9606.ENSP00000345096	9606.ENSP00000382895	0	0	0	0	0	0	0	0.773	0.773
IMPDH1	TOPORS	9606.ENSP00000345096	9606.ENSP00000353735	0	0	0	0	0	0	0	0.777	0.777
IMPDH1	LCA5	9606.ENSP00000345096	9606.ENSP00000376686	0	0	0	0	0	0	0	0.793	0.793
IMPDH1	RD3	9606.ENSP00000345096	9606.ENSP00000355969	0	0	0	0	0	0	0	0.824	0.824
IMPDH1	SPATA7	9606.ENSP00000345096	9606.ENSP00000377176	0	0	0	0	0	0	0	0.857	0.857
IMPDH1	RDH12	9606.ENSP00000345096	9606.ENSP00000449079	0	0	0	0	0	0.096	0	0.889	0.895
IMPG1	CRX	9606.ENSP00000358966	9606.ENSP00000221996	0	0	0	0	0.125	0	0	0.405	0.458
IMPG1	PROM1	9606.ENSP00000358966	9606.ENSP00000426809	0	0	0	0	0	0	0	0.405	0.405
IMPG1	RP1L1	9606.ENSP00000358966	9606.ENSP00000371923	0	0	0	0	0.118	0	0	0.399	0.447
IMPG1	EYS	9606.ENSP00000358966	9606.ENSP00000359655	0	0	0	0	0.066	0	0	0.471	0.484
IMPG1	ABCA4	9606.ENSP00000358966	9606.ENSP00000359245	0	0	0	0	0.080	0	0	0.489	0.510
IMPG1	BEST1	9606.ENSP00000358966	9606.ENSP00000399709	0	0	0	0	0	0	0	0.623	0.623
IMPG1	RBP3	9606.ENSP00000358966	9606.ENSP00000463151	0	0	0	0	0.207	0	0	0.558	0.634
IMPG2	RHO	9606.ENSP00000193391	9606.ENSP00000296271	0	0	0	0	0.042	0	0	0.403	0.403
IMPG2	LRAT	9606.ENSP00000193391	9606.ENSP00000337224	0	0	0	0	0	0	0	0.445	0.445
IMPG2	GUCY2D	9606.ENSP00000193391	9606.ENSP00000254854	0	0	0	0	0.090	0	0	0.431	0.460
IMPG2	RLBP1	9606.ENSP00000193391	9606.ENSP00000268125	0	0	0	0	0.044	0	0	0.476	0.477
IMPG2	USH2A	9606.ENSP00000193391	9606.ENSP00000305941	0	0	0	0	0.060	0	0	0.505	0.514
IMPG2	RP1L1	9606.ENSP00000193391	9606.ENSP00000371923	0	0	0	0	0.049	0	0	0.517	0.521
IMPG2	PROM1	9606.ENSP00000193391	9606.ENSP00000426809	0	0	0	0	0	0	0	0.557	0.557
IMPG2	CLRN1	9606.ENSP00000193391	9606.ENSP00000329158	0	0	0	0	0.100	0	0	0.541	0.569
IMPG2	C8orf37	9606.ENSP00000193391	9606.ENSP00000286688	0	0	0	0	0	0	0	0.581	0.581
IMPG2	FAM161A	9606.ENSP00000193391	9606.ENSP00000385158	0	0	0	0	0	0	0	0.582	0.582
IMPG2	DHDDS	9606.ENSP00000193391	9606.ENSP00000353104	0	0	0	0	0	0	0	0.583	0.583
IMPG2	CA4	9606.ENSP00000193391	9606.ENSP00000300900	0	0	0	0	0	0	0	0.588	0.588
IMPG2	MERTK	9606.ENSP00000193391	9606.ENSP00000295408	0	0	0	0	0	0	0	0.610	0.610
IMPG2	PDE6B	9606.ENSP00000193391	9606.ENSP00000420295	0	0	0	0	0	0	0	0.647	0.647
IMPG2	ROM1	9606.ENSP00000193391	9606.ENSP00000278833	0	0	0	0	0	0	0	0.650	0.650
IMPG2	SPATA7	9606.ENSP00000193391	9606.ENSP00000377176	0	0	0	0	0	0	0	0.655	0.655
IMPG2	CRX	9606.ENSP00000193391	9606.ENSP00000221996	0	0	0	0	0.088	0	0	0.646	0.663
IMPG2	RPE65	9606.ENSP00000193391	9606.ENSP00000262340	0	0	0	0	0.042	0	0	0.670	0.670
IMPG2	IMPDH1	9606.ENSP00000193391	9606.ENSP00000345096	0	0	0	0	0	0	0	0.680	0.680
IMPG2	KLHL7	9606.ENSP00000193391	9606.ENSP00000343273	0	0	0	0	0	0	0	0.681	0.681
IMPG2	SNRNP200	9606.ENSP00000193391	9606.ENSP00000317123	0	0	0	0	0	0	0	0.686	0.686
IMPG2	RPGR	9606.ENSP00000193391	9606.ENSP00000495537	0	0	0	0	0	0	0	0.703	0.703
IMPG2	SEMA4A	9606.ENSP00000193391	9606.ENSP00000357265	0	0	0	0	0	0	0	0.706	0.706
IMPG2	TOPORS	9606.ENSP00000193391	9606.ENSP00000353735	0	0	0	0	0	0	0	0.708	0.708
